"Date (TU)","Valeur (en l/s)","Statut","Qualification","Méthode","Continuité"
1976-06-17T00:00:00.000Z,"13800","16",20,10,0
1976-06-18T00:00:00.000Z,"16100","16",20,10,0
1976-06-19T00:00:00.000Z,"35","16",12,10,0
1976-06-20T00:00:00.000Z,"370","16",12,10,0
1976-06-21T00:00:00.000Z,"16000","16",20,10,0
1976-06-22T00:00:00.000Z,"26200","16",20,10,0
1976-06-23T00:00:00.000Z,"27800","16",20,10,0
1976-06-24T00:00:00.000Z,"694","16",12,10,0
1976-06-25T00:00:00.000Z,"475","16",12,10,0
1976-06-26T00:00:00.000Z,"93","16",12,10,0
1976-06-27T00:00:00.000Z,"12","16",12,10,0
1976-06-28T00:00:00.000Z,"440","16",12,10,0
1976-06-29T00:00:00.000Z,"23","16",12,10,0
1976-06-30T00:00:00.000Z,"312","16",12,10,0
1976-07-01T00:00:00.000Z,"104","16",12,10,0
1976-07-02T00:00:00.000Z,"208","16",12,10,0
1976-07-03T00:00:00.000Z,"255","16",12,10,0
1976-07-04T00:00:00.000Z,"174","16",12,10,0
1976-07-05T00:00:00.000Z,"741","16",12,10,0
1976-07-06T00:00:00.000Z,"937","16",12,10,0
1976-07-07T00:00:00.000Z,"37900","16",20,10,0
1976-07-08T00:00:00.000Z,"451","16",12,10,0
1976-07-09T00:00:00.000Z,"4660","16",20,10,0
1976-07-10T00:00:00.000Z,"127","16",12,10,0
1976-07-11T00:00:00.000Z,"139","16",12,10,0
1976-07-12T00:00:00.000Z,"162","16",12,10,0
1976-07-13T00:00:00.000Z,"185","16",12,10,0
1976-07-14T00:00:00.000Z,"150","16",12,10,0
1976-07-15T00:00:00.000Z,"30700","16",20,10,0
1976-07-16T00:00:00.000Z,"20400","16",20,10,0
1976-07-17T00:00:00.000Z,"38000","16",20,10,0
1976-07-18T00:00:00.000Z,"18300","16",12,10,0
1976-07-19T00:00:00.000Z,"44500","16",20,10,0
1976-07-20T00:00:00.000Z,"48800","16",20,10,0
1976-07-21T00:00:00.000Z,"51700","16",20,10,0
1976-07-22T00:00:00.000Z,"59500","16",20,10,0
1976-07-23T00:00:00.000Z,"51700","16",20,10,0
1976-07-24T00:00:00.000Z,"33000","16",20,10,0
1976-07-25T00:00:00.000Z,"41700","16",20,10,0
1976-07-26T00:00:00.000Z,"55200","16",20,10,0
1976-07-27T00:00:00.000Z,"51700","16",20,10,0
1976-07-28T00:00:00.000Z,"53100","16",20,10,0
1976-07-29T00:00:00.000Z,"49200","16",20,10,0
1976-07-30T00:00:00.000Z,"47700","16",20,10,0
1976-07-31T00:00:00.000Z,"46000","16",20,10,0
1976-08-01T00:00:00.000Z,"52900","16",20,10,0
1976-08-02T00:00:00.000Z,"52400","16",20,10,0
1976-08-03T00:00:00.000Z,"45300","16",20,10,0
1976-08-04T00:00:00.000Z,"44700","16",20,10,0
1976-08-05T00:00:00.000Z,"23800","16",20,10,0
1976-08-06T00:00:00.000Z,"50100","16",20,10,0
1976-08-07T00:00:00.000Z,"49600","16",20,10,0
1976-08-08T00:00:00.000Z,"47700","16",20,10,0
1976-08-09T00:00:00.000Z,"46000","16",20,10,0
1976-08-10T00:00:00.000Z,"49800","16",20,10,0
1976-08-11T00:00:00.000Z,"53700","16",20,10,0
1976-08-12T00:00:00.000Z,"53100","16",20,10,0
1976-08-13T00:00:00.000Z,"51400","16",20,10,0
1976-08-14T00:00:00.000Z,"43800","16",20,10,0
1976-08-15T00:00:00.000Z,"44900","16",20,10,0
1976-08-16T00:00:00.000Z,"53300","16",20,10,0
1976-08-17T00:00:00.000Z,"51200","16",20,10,0
1976-08-18T00:00:00.000Z,"33400","16",20,10,0
1976-08-19T00:00:00.000Z,"50800","16",20,10,0
1976-08-20T00:00:00.000Z,"48700","16",20,10,0
1976-08-21T00:00:00.000Z,"44800","16",20,10,0
1976-08-22T00:00:00.000Z,"42400","16",20,10,0
1976-08-23T00:00:00.000Z,"45200","16",20,10,0
1976-08-24T00:00:00.000Z,"47800","16",20,10,0
1976-08-25T00:00:00.000Z,"51100","16",20,10,0
1976-08-26T00:00:00.000Z,"57600","16",20,10,0
1976-08-27T00:00:00.000Z,"53100","16",20,10,0
1976-08-28T00:00:00.000Z,"48600","16",20,10,0
1976-08-29T00:00:00.000Z,"48800","16",20,10,0
1976-08-30T00:00:00.000Z,"51200","16",20,10,0
1976-08-31T00:00:00.000Z,"53300","16",20,10,0
1976-09-01T00:00:00.000Z,"54800","16",20,10,0
1976-09-02T00:00:00.000Z,"53200","16",20,10,0
1976-09-03T00:00:00.000Z,"48300","16",20,10,0
1976-09-04T00:00:00.000Z,"24100","16",20,10,0
1976-09-05T00:00:00.000Z,"20600","16",20,10,0
1976-09-06T00:00:00.000Z,"26500","16",20,10,0
1976-09-07T00:00:00.000Z,"37700","16",20,10,0
1976-09-08T00:00:00.000Z,"36100","16",20,10,0
1976-09-09T00:00:00.000Z,"29100","16",20,10,0
1976-09-10T00:00:00.000Z,"23","16",12,10,0
1976-09-11T00:00:00.000Z,"127","16",12,10,0
1976-09-12T00:00:00.000Z,"11500","16",20,10,0
1976-09-13T00:00:00.000Z,"289","16",12,10,0
1976-09-14T00:00:00.000Z,"231","16",12,10,0
1976-09-15T00:00:00.000Z,"69","16",12,10,0
1976-09-16T00:00:00.000Z,"289","16",12,10,0
1976-09-17T00:00:00.000Z,"197","16",12,10,0
1976-09-18T00:00:00.000Z,"26000","16",20,10,0
1976-09-19T00:00:00.000Z,"301","16",12,10,0
1976-09-20T00:00:00.000Z,"116","16",12,10,0
1976-09-21T00:00:00.000Z,"336","16",12,10,0
1976-09-22T00:00:00.000Z,"35","16",12,10,0
1976-09-23T00:00:00.000Z,"394","16",12,10,0
1976-09-24T00:00:00.000Z,"382","16",12,10,0
1976-09-25T00:00:00.000Z,"14200","16",20,10,0
1976-09-26T00:00:00.000Z,"1030","16",12,10,0
1976-09-27T00:00:00.000Z,"428","16",12,10,0
1976-09-28T00:00:00.000Z,"17700","16",20,10,0
1976-09-29T00:00:00.000Z,"1170","16",12,10,0
1976-09-30T00:00:00.000Z,"14300","16",20,10,0
1976-10-01T00:00:00.000Z,"21900","16",20,10,0
1976-10-02T00:00:00.000Z,"1150","16",12,10,0
1976-10-03T00:00:00.000Z,"1560","16",20,10,0
1976-10-04T00:00:00.000Z,"937","16",12,10,0
1976-10-05T00:00:00.000Z,"197","16",12,10,0
1976-10-06T00:00:00.000Z,"1860","16",20,10,0
1976-10-07T00:00:00.000Z,"741","16",12,10,0
1976-10-08T00:00:00.000Z,"7690","16",20,10,0
1976-10-09T00:00:00.000Z,"637","16",12,10,0
1976-10-10T00:00:00.000Z,"752","16",12,10,0
1976-10-11T00:00:00.000Z,"13500","16",20,10,0
1976-10-12T00:00:00.000Z,"8270","16",20,10,0
1976-10-13T00:00:00.000Z,"3300","16",20,10,0
1976-10-14T00:00:00.000Z,"1700","16",20,10,0
1976-10-15T00:00:00.000Z,"1070","16",20,10,0
1976-10-16T00:00:00.000Z,"1150","16",20,10,0
1976-10-17T00:00:00.000Z,"162","16",12,10,0
1976-10-18T00:00:00.000Z,"1810","16",20,10,0
1976-10-19T00:00:00.000Z,"660","16",20,10,0
1976-10-20T00:00:00.000Z,"1270","16",20,10,0
1976-10-21T00:00:00.000Z,"1220","16",12,10,0
1976-10-22T00:00:00.000Z,"81","16",12,10,0
1976-10-23T00:00:00.000Z,"9510","16",20,10,0
1976-10-24T00:00:00.000Z,"1220","16",20,10,0
1976-10-25T00:00:00.000Z,"4500","16",20,10,0
1976-10-26T00:00:00.000Z,"11600","16",20,10,0
1976-10-27T00:00:00.000Z,"14700","16",20,10,0
1976-10-28T00:00:00.000Z,"19100","16",20,10,0
1976-10-29T00:00:00.000Z,"10800","16",20,10,0
1976-10-30T00:00:00.000Z,"24900","16",20,10,0
1976-10-31T00:00:00.000Z,"23600","16",20,10,0
1976-11-01T00:00:00.000Z,"50900","16",20,10,0
1976-11-02T00:00:00.000Z,"36900","16",20,10,0
1976-11-03T00:00:00.000Z,"41700","16",20,10,0
1976-11-04T00:00:00.000Z,"53500","16",20,10,0
1976-11-05T00:00:00.000Z,"46900","16",20,10,0
1976-11-06T00:00:00.000Z,"39300","16",20,10,0
1976-11-07T00:00:00.000Z,"56600","16",20,10,0
1976-11-08T00:00:00.000Z,"54200","16",20,10,0
1976-11-09T00:00:00.000Z,"2360","16",12,10,0
1976-11-10T00:00:00.000Z,"45000","16",20,10,0
1976-11-11T00:00:00.000Z,"84100","16",20,10,0
1976-11-12T00:00:00.000Z,"116000","16",20,10,0
1976-11-13T00:00:00.000Z,"118000","16",20,10,0
1976-11-14T00:00:00.000Z,"110000","16",20,10,0
1976-11-15T00:00:00.000Z,"100000","16",20,10,0
1976-11-16T00:00:00.000Z,"87900","16",20,10,0
1976-11-17T00:00:00.000Z,"75700","16",20,10,0
1976-11-18T00:00:00.000Z,"63300","16",20,10,0
1976-11-19T00:00:00.000Z,"43800","16",20,10,0
1976-11-20T00:00:00.000Z,"45500","16",20,10,0
1976-11-21T00:00:00.000Z,"46700","16",20,10,0
1976-11-22T00:00:00.000Z,"56100","16",20,10,0
1976-11-23T00:00:00.000Z,"50800","16",20,10,0
1976-11-24T00:00:00.000Z,"48700","16",20,10,0
1976-11-25T00:00:00.000Z,"49500","16",20,10,0
1976-11-26T00:00:00.000Z,"61900","16",20,10,0
1976-11-27T00:00:00.000Z,"54300","16",20,10,0
1976-11-28T00:00:00.000Z,"56900","16",20,10,0
1976-11-29T00:00:00.000Z,"46500","16",20,10,0
1976-11-30T00:00:00.000Z,"45900","16",20,10,0
1976-12-01T00:00:00.000Z,"38200","16",20,10,0
1976-12-02T00:00:00.000Z,"48800","16",20,10,0
1976-12-03T00:00:00.000Z,"40800","16",20,10,0
1976-12-04T00:00:00.000Z,"72200","16",20,10,0
1976-12-05T00:00:00.000Z,"53300","16",20,10,0
1976-12-06T00:00:00.000Z,"55700","16",20,10,0
1976-12-07T00:00:00.000Z,"54500","16",20,10,0
1976-12-08T00:00:00.000Z,"50700","16",20,10,0
1976-12-09T00:00:00.000Z,"50400","16",20,10,0
1976-12-10T00:00:00.000Z,"51500","16",20,10,0
1976-12-11T00:00:00.000Z,"44500","16",20,10,0
1976-12-12T00:00:00.000Z,"54500","16",20,10,0
1976-12-13T00:00:00.000Z,"51100","16",20,10,0
1976-12-14T00:00:00.000Z,"48100","16",20,10,0
1976-12-15T00:00:00.000Z,"44800","16",20,10,0
1976-12-16T00:00:00.000Z,"50600","16",20,10,0
1976-12-17T00:00:00.000Z,"48400","16",20,10,0
1976-12-18T00:00:00.000Z,"50200","16",20,10,0
1976-12-19T00:00:00.000Z,"54800","16",20,10,0
1976-12-20T00:00:00.000Z,"48200","16",20,10,0
1976-12-21T00:00:00.000Z,"53400","16",20,10,0
1976-12-22T00:00:00.000Z,"51200","16",20,10,0
1976-12-23T00:00:00.000Z,"51600","16",20,10,0
1976-12-24T00:00:00.000Z,"56000","16",20,10,0
1976-12-25T00:00:00.000Z,"43200","16",20,10,0
1976-12-26T00:00:00.000Z,"50200","16",20,10,0
1976-12-27T00:00:00.000Z,"52000","16",20,10,0
1976-12-28T00:00:00.000Z,"50600","16",20,10,0
1976-12-29T00:00:00.000Z,"48700","16",20,10,0
1976-12-30T00:00:00.000Z,"48600","16",20,10,0
1976-12-31T00:00:00.000Z,"59300","16",20,10,0
1977-01-01T00:00:00.000Z,"39600","16",20,10,0
1977-01-02T00:00:00.000Z,"46400","16",20,10,0
1977-01-03T00:00:00.000Z,"50200","16",20,10,0
1977-01-04T00:00:00.000Z,"50600","16",20,10,0
1977-01-05T00:00:00.000Z,"52300","16",20,10,0
1977-01-06T00:00:00.000Z,"41600","16",20,10,0
1977-01-07T00:00:00.000Z,"47900","16",20,10,0
1977-01-08T00:00:00.000Z,"44100","16",20,10,0
1977-01-09T00:00:00.000Z,"47700","16",20,10,0
1977-01-10T00:00:00.000Z,"52600","16",20,10,0
1977-01-11T00:00:00.000Z,"61200","16",20,10,0
1977-01-12T00:00:00.000Z,"53800","16",20,10,0
1977-01-13T00:00:00.000Z,"41300","16",20,10,0
1977-01-14T00:00:00.000Z,"56800","16",20,10,0
1977-01-15T00:00:00.000Z,"56000","16",20,10,0
1977-01-16T00:00:00.000Z,"61400","16",20,10,0
1977-01-17T00:00:00.000Z,"56300","16",20,10,0
1977-01-18T00:00:00.000Z,"59500","16",20,10,0
1977-01-19T00:00:00.000Z,"58900","16",20,10,0
1977-01-20T00:00:00.000Z,"59700","16",20,10,0
1977-01-21T00:00:00.000Z,"51400","16",20,10,0
1977-01-22T00:00:00.000Z,"47000","16",20,10,0
1977-01-23T00:00:00.000Z,"51700","16",20,10,0
1977-01-24T00:00:00.000Z,"80600","16",20,10,0
1977-01-25T00:00:00.000Z,"77300","16",20,10,0
1977-01-26T00:00:00.000Z,"59900","16",20,10,0
1977-01-27T00:00:00.000Z,"66100","16",20,10,0
1977-01-28T00:00:00.000Z,"38800","16",20,10,0
1977-01-29T00:00:00.000Z,"55900","16",20,10,0
1977-01-30T00:00:00.000Z,"50300","16",20,10,0
1977-01-31T00:00:00.000Z,"50600","16",20,10,0
1977-02-01T00:00:00.000Z,"45900","16",20,10,0
1977-02-02T00:00:00.000Z,"51000","16",20,10,0
1977-02-03T00:00:00.000Z,"53500","16",20,10,0
1977-02-04T00:00:00.000Z,"44300","16",20,10,0
1977-02-05T00:00:00.000Z,"52700","16",20,10,0
1977-02-06T00:00:00.000Z,"51900","16",20,10,0
1977-02-07T00:00:00.000Z,"49700","16",20,10,0
1977-02-08T00:00:00.000Z,"54100","16",20,10,0
1977-02-09T00:00:00.000Z,"42600","16",20,10,0
1977-02-10T00:00:00.000Z,"51600","16",20,10,0
1977-02-11T00:00:00.000Z,"56500","16",20,10,0
1977-02-12T00:00:00.000Z,"82200","16",20,10,0
1977-02-13T00:00:00.000Z,"49800","16",20,10,0
1977-02-14T00:00:00.000Z,"66200","16",20,10,0
1977-02-15T00:00:00.000Z,"65300","16",20,10,0
1977-02-16T00:00:00.000Z,"49900","16",20,10,0
1977-02-17T00:00:00.000Z,"69500","16",20,10,0
1977-02-18T00:00:00.000Z,"69800","16",20,10,0
1977-02-19T00:00:00.000Z,"68100","16",20,10,0
1977-02-20T00:00:00.000Z,"72800","16",20,10,0
1977-02-21T00:00:00.000Z,"70100","16",20,10,0
1977-02-22T00:00:00.000Z,"71700","16",20,10,0
1977-02-23T00:00:00.000Z,"68700","16",20,10,0
1977-02-24T00:00:00.000Z,"72800","16",20,10,0
1977-02-25T00:00:00.000Z,"69500","16",20,10,0
1977-02-26T00:00:00.000Z,"69600","16",20,10,0
1977-02-27T00:00:00.000Z,"69200","16",20,10,0
1977-02-28T00:00:00.000Z,"71900","16",20,10,0
1977-03-01T00:00:00.000Z,"63800","16",20,10,0
1977-03-02T00:00:00.000Z,"70400","16",20,10,0
1977-03-03T00:00:00.000Z,"68700","16",20,10,0
1977-03-04T00:00:00.000Z,"61600","16",20,10,0
1977-03-05T00:00:00.000Z,"66800","16",20,10,0
1977-03-06T00:00:00.000Z,"72500","16",20,10,0
1977-03-07T00:00:00.000Z,"71800","16",20,10,0
1977-03-08T00:00:00.000Z,"82500","16",20,10,0
1977-03-09T00:00:00.000Z,"57100","16",20,10,0
1977-03-10T00:00:00.000Z,"69700","16",20,10,0
1977-03-11T00:00:00.000Z,"72700","16",20,10,0
1977-03-12T00:00:00.000Z,"69600","16",20,10,0
1977-03-13T00:00:00.000Z,"65900","16",20,10,0
1977-03-14T00:00:00.000Z,"70700","16",20,10,0
1977-03-15T00:00:00.000Z,"47900","16",20,10,0
1977-03-16T00:00:00.000Z,"92400","16",20,10,0
1977-03-17T00:00:00.000Z,"81700","16",20,10,0
1977-03-18T00:00:00.000Z,"78500","16",20,10,0
1977-03-19T00:00:00.000Z,"77100","16",20,10,0
1977-03-20T00:00:00.000Z,"80200","16",20,10,0
1977-03-21T00:00:00.000Z,"74700","16",20,10,0
1977-03-22T00:00:00.000Z,"48000","16",20,10,0
1977-03-23T00:00:00.000Z,"49800","16",20,10,0
1977-03-24T00:00:00.000Z,"49700","16",20,10,0
1977-03-25T00:00:00.000Z,"46400","16",20,10,0
1977-03-26T00:00:00.000Z,"76000","16",20,10,0
1977-03-27T00:00:00.000Z,"67300","16",20,10,0
1977-03-28T00:00:00.000Z,"58600","16",20,10,0
1977-03-29T00:00:00.000Z,"59600","16",20,10,0
1977-03-30T00:00:00.000Z,"81800","16",20,10,0
1977-03-31T00:00:00.000Z,"63600","16",20,10,0
1977-04-01T00:00:00.000Z,"64300","16",20,10,0
1977-04-02T00:00:00.000Z,"64100","16",20,10,0
1977-04-03T00:00:00.000Z,"72100","16",20,10,0
1977-04-04T00:00:00.000Z,"68900","16",20,10,0
1977-04-05T00:00:00.000Z,"68300","16",20,10,0
1977-04-06T00:00:00.000Z,"65900","16",20,10,0
1977-04-07T00:00:00.000Z,"68900","16",20,10,0
1977-04-08T00:00:00.000Z,"67000","16",20,10,0
1977-04-09T00:00:00.000Z,"62000","16",20,10,0
1977-04-10T00:00:00.000Z,"66400","16",20,10,0
1977-04-11T00:00:00.000Z,"78000","16",20,10,0
1977-04-12T00:00:00.000Z,"37500","16",20,10,0
1977-04-13T00:00:00.000Z,"36800","16",20,10,0
1977-04-14T00:00:00.000Z,"65900","16",20,10,0
1977-04-15T00:00:00.000Z,"74200","16",20,10,0
1977-04-16T00:00:00.000Z,"56700","16",20,10,0
1977-04-17T00:00:00.000Z,"63200","16",20,10,0
1977-04-18T00:00:00.000Z,"63500","16",20,10,0
1977-04-19T00:00:00.000Z,"67000","16",20,10,0
1977-04-20T00:00:00.000Z,"69900","16",20,10,0
1977-04-21T00:00:00.000Z,"61400","16",20,10,0
1977-04-22T00:00:00.000Z,"66200","16",20,10,0
1977-04-23T00:00:00.000Z,"53700","16",20,10,0
1977-04-24T00:00:00.000Z,"60500","16",20,10,0
1977-04-25T00:00:00.000Z,"48300","16",20,10,0
1977-04-26T00:00:00.000Z,"55800","16",20,10,0
1977-04-27T00:00:00.000Z,"49600","16",20,10,0
1977-04-28T00:00:00.000Z,"29700","16",20,10,0
1977-04-29T00:00:00.000Z,"52900","16",20,10,0
1977-04-30T00:00:00.000Z,"46800","16",20,10,0
1977-05-01T00:00:00.000Z,"49000","16",20,10,0
1977-05-02T00:00:00.000Z,"52600","16",20,10,0
1977-05-03T00:00:00.000Z,"58300","16",20,10,0
1977-05-04T00:00:00.000Z,"56900","16",20,10,0
1977-05-05T00:00:00.000Z,"69200","16",20,10,0
1977-05-06T00:00:00.000Z,"66200","16",20,10,0
1977-05-07T00:00:00.000Z,"44400","16",20,10,0
1977-05-08T00:00:00.000Z,"52900","16",20,10,0
1977-05-09T00:00:00.000Z,"53700","16",20,10,0
1977-05-10T00:00:00.000Z,"51000","16",20,10,0
1977-05-11T00:00:00.000Z,"53400","16",20,10,0
1977-05-12T00:00:00.000Z,"51000","16",20,10,0
1977-05-13T00:00:00.000Z,"48800","16",20,10,0
1977-05-14T00:00:00.000Z,"51000","16",20,10,0
1977-05-15T00:00:00.000Z,"49100","16",20,10,0
1977-05-16T00:00:00.000Z,"55600","16",20,10,0
1977-05-17T00:00:00.000Z,"42100","16",20,10,0
1977-05-18T00:00:00.000Z,"51200","16",20,10,0
1977-05-19T00:00:00.000Z,"57800","16",20,10,0
1977-05-20T00:00:00.000Z,"51900","16",20,10,0
1977-05-21T00:00:00.000Z,"50700","16",20,10,0
1977-05-22T00:00:00.000Z,"73000","16",20,10,0
1977-05-23T00:00:00.000Z,"62000","16",20,10,0
1977-05-24T00:00:00.000Z,"44800","16",20,10,0
1977-05-25T00:00:00.000Z,"47700","16",20,10,0
1977-05-26T00:00:00.000Z,"55100","16",20,10,0
1977-05-27T00:00:00.000Z,"78800","16",20,10,0
1977-05-28T00:00:00.000Z,"100000","16",20,10,0
1977-05-29T00:00:00.000Z,"88000","16",20,10,0
1977-05-30T00:00:00.000Z,"100000","16",20,10,0
1977-05-31T00:00:00.000Z,"88800","16",20,10,0
1977-06-01T00:00:00.000Z,"61600","16",20,10,0
1977-06-02T00:00:00.000Z,"84600","16",20,10,0
1977-06-03T00:00:00.000Z,"97200","16",20,10,0
1977-06-04T00:00:00.000Z,"94700","16",20,10,0
1977-06-05T00:00:00.000Z,"95800","16",20,10,0
1977-06-06T00:00:00.000Z,"66100","16",20,10,0
1977-06-07T00:00:00.000Z,"66500","16",20,10,0
1977-06-08T00:00:00.000Z,"70100","16",20,10,0
1977-06-09T00:00:00.000Z,"59100","16",20,10,0
1977-06-10T00:00:00.000Z,"59500","16",20,10,0
1977-06-11T00:00:00.000Z,"82000","16",20,10,0
1977-06-12T00:00:00.000Z,"65900","16",20,10,0
1977-06-13T00:00:00.000Z,"71400","16",20,10,0
1977-06-14T00:00:00.000Z,"66600","16",20,10,0
1977-06-15T00:00:00.000Z,"74500","16",20,10,0
1977-06-16T00:00:00.000Z,"64800","16",20,10,0
1977-06-17T00:00:00.000Z,"62300","16",20,10,0
1977-06-18T00:00:00.000Z,"27800","16",20,10,0
1977-06-19T00:00:00.000Z,"52900","16",20,10,0
1977-06-20T00:00:00.000Z,"50200","16",20,10,0
1977-06-21T00:00:00.000Z,"47000","16",20,10,0
1977-06-22T00:00:00.000Z,"42800","16",20,10,0
1977-06-23T00:00:00.000Z,"23600","16",20,10,0
1977-06-24T00:00:00.000Z,"33000","16",20,10,0
1977-06-25T00:00:00.000Z,"26000","16",20,10,0
1977-06-26T00:00:00.000Z,"31900","16",20,10,0
1977-06-27T00:00:00.000Z,"39200","16",20,10,0
1977-06-28T00:00:00.000Z,"42500","16",20,10,0
1977-06-29T00:00:00.000Z,"45800","16",20,10,0
1977-06-30T00:00:00.000Z,"58200","16",20,10,0
1977-07-01T00:00:00.000Z,"36000","16",20,10,0
1977-07-02T00:00:00.000Z,"52900","16",20,10,0
1977-07-03T00:00:00.000Z,"53100","16",20,10,0
1977-07-04T00:00:00.000Z,"47200","16",20,10,0
1977-07-05T00:00:00.000Z,"44700","16",20,10,0
1977-07-06T00:00:00.000Z,"40300","16",20,10,0
1977-07-07T00:00:00.000Z,"34300","16",20,10,0
1977-07-08T00:00:00.000Z,"54700","16",20,10,0
1977-07-09T00:00:00.000Z,"15400","16",20,10,0
1977-07-10T00:00:00.000Z,"11500","16",20,10,0
1977-07-11T00:00:00.000Z,"20600","16",20,10,0
1977-07-12T00:00:00.000Z,"22800","16",20,10,0
1977-07-13T00:00:00.000Z,"37400","16",20,10,0
1977-07-14T00:00:00.000Z,"15300","16",20,10,0
1977-07-15T00:00:00.000Z,"22900","16",20,10,0
1977-07-16T00:00:00.000Z,"16600","16",20,10,0
1977-07-17T00:00:00.000Z,"27800","16",20,10,0
1977-07-18T00:00:00.000Z,"14900","16",20,10,0
1977-07-19T00:00:00.000Z,"32200","16",20,10,0
1977-07-20T00:00:00.000Z,"35100","16",20,10,0
1977-07-21T00:00:00.000Z,"23500","16",20,10,0
1977-07-22T00:00:00.000Z,"22200","16",20,10,0
1977-07-23T00:00:00.000Z,"25000","16",20,10,0
1977-07-24T00:00:00.000Z,"17900","16",20,10,0
1977-07-25T00:00:00.000Z,"21500","16",20,10,0
1977-07-26T00:00:00.000Z,"19600","16",20,10,0
1977-07-27T00:00:00.000Z,"18500","16",20,10,0
1977-07-28T00:00:00.000Z,"24400","16",20,10,0
1977-07-29T00:00:00.000Z,"27100","16",20,10,0
1977-07-30T00:00:00.000Z,"51400","16",20,10,0
1977-07-31T00:00:00.000Z,"47400","16",20,10,0
1977-08-01T00:00:00.000Z,"43900","16",20,10,0
1977-08-02T00:00:00.000Z,"50800","16",20,10,0
1977-08-03T00:00:00.000Z,"27500","16",20,10,0
1977-08-04T00:00:00.000Z,"33300","16",20,10,0
1977-08-05T00:00:00.000Z,"39800","16",20,10,0
1977-08-06T00:00:00.000Z,"27000","16",20,10,0
1977-08-07T00:00:00.000Z,"29000","16",20,10,0
1977-08-08T00:00:00.000Z,"30500","16",20,10,0
1977-08-09T00:00:00.000Z,"24600","16",20,10,0
1977-08-10T00:00:00.000Z,"22800","16",20,10,0
1977-08-11T00:00:00.000Z,"11000","16",20,10,0
1977-08-12T00:00:00.000Z,"30900","16",20,10,0
1977-08-13T00:00:00.000Z,"20900","16",20,10,0
1977-08-14T00:00:00.000Z,"21200","16",20,10,0
1977-08-15T00:00:00.000Z,"18300","16",20,10,0
1977-08-16T00:00:00.000Z,"28700","16",20,10,0
1977-08-17T00:00:00.000Z,"27600","16",20,10,0
1977-08-18T00:00:00.000Z,"28600","16",20,10,0
1977-08-19T00:00:00.000Z,"28400","16",20,10,0
1977-08-20T00:00:00.000Z,"31500","16",20,10,0
1977-08-21T00:00:00.000Z,"33500","16",20,10,0
1977-08-22T00:00:00.000Z,"1150","16",12,10,0
1977-08-23T00:00:00.000Z,"382","16",12,10,0
1977-08-24T00:00:00.000Z,"1040","16",12,10,0
1977-08-25T00:00:00.000Z,"972","16",12,10,0
1977-08-26T00:00:00.000Z,"18600","16",20,10,0
1977-08-27T00:00:00.000Z,"1710","16",12,10,0
1977-08-28T00:00:00.000Z,"10800","16",20,10,0
1977-08-29T00:00:00.000Z,"42300","16",20,10,0
1977-08-30T00:00:00.000Z,"178000","16",20,10,0
1977-08-31T00:00:00.000Z,"88400","16",20,10,0
1977-09-01T00:00:00.000Z,"68900","16",20,10,0
1977-09-02T00:00:00.000Z,"61300","16",20,10,0
1977-09-03T00:00:00.000Z,"48600","16",20,10,0
1977-09-04T00:00:00.000Z,"53200","16",20,10,0
1977-09-05T00:00:00.000Z,"53700","16",20,10,0
1977-09-06T00:00:00.000Z,"42800","16",20,10,0
1977-09-07T00:00:00.000Z,"32600","16",20,10,0
1977-09-08T00:00:00.000Z,"32300","16",20,10,0
1977-09-09T00:00:00.000Z,"34300","16",20,10,0
1977-09-10T00:00:00.000Z,"32500","16",20,10,0
1977-09-11T00:00:00.000Z,"30600","16",20,10,0
1977-09-12T00:00:00.000Z,"1540","16",12,10,0
1977-09-13T00:00:00.000Z,"1010","16",12,10,0
1977-09-14T00:00:00.000Z,"22400","16",20,10,0
1977-09-15T00:00:00.000Z,"35400","16",20,10,0
1977-09-16T00:00:00.000Z,"38100","16",20,10,0
1977-09-17T00:00:00.000Z,"43900","16",20,10,0
1977-09-18T00:00:00.000Z,"1080","16",12,10,0
1977-09-19T00:00:00.000Z,"33900","16",20,10,0
1977-09-20T00:00:00.000Z,"31900","16",20,10,0
1977-09-21T00:00:00.000Z,"32800","16",20,10,0
1977-09-22T00:00:00.000Z,"25100","16",20,10,0
1977-09-23T00:00:00.000Z,"35000","16",20,10,0
1977-09-24T00:00:00.000Z,"44200","16",20,10,0
1977-09-25T00:00:00.000Z,"44800","16",20,10,0
1977-09-26T00:00:00.000Z,"34900","16",20,10,0
1977-09-27T00:00:00.000Z,"31400","16",20,10,0
1977-09-28T00:00:00.000Z,"41300","16",20,10,0
1977-09-29T00:00:00.000Z,"40400","16",20,10,0
1977-09-30T00:00:00.000Z,"36900","16",20,10,0
1977-10-01T00:00:00.000Z,"39300","16",20,10,0
1977-10-02T00:00:00.000Z,"50600","16",20,10,0
1977-10-03T00:00:00.000Z,"36700","16",20,10,0
1977-10-04T00:00:00.000Z,"28900","16",20,10,0
1977-10-05T00:00:00.000Z,"16900","16",20,10,0
1977-10-06T00:00:00.000Z,"26800","16",20,10,0
1977-10-07T00:00:00.000Z,"11000","16",20,10,0
1977-10-08T00:00:00.000Z,"1710","16",20,10,0
1977-10-09T00:00:00.000Z,"1310","16",12,10,0
1977-10-10T00:00:00.000Z,"23400","16",20,10,0
1977-10-11T00:00:00.000Z,"38100","16",20,10,0
