"Date (TU)","Valeur (en l/s)","Statut","Qualification","Méthode","Continuité"
2002-07-22T00:00:00.000Z,"679","16",20,10,0
2002-07-23T00:00:00.000Z,"678","16",20,10,0
2002-07-24T00:00:00.000Z,"613","16",20,10,0
2002-07-25T00:00:00.000Z,"590","16",12,10,0
2002-07-26T00:00:00.000Z,"608","16",12,10,0
2002-07-27T00:00:00.000Z,"516","16",12,10,0
2002-07-28T00:00:00.000Z,"671","16",12,10,0
2002-07-29T00:00:00.000Z,"525","16",12,10,0
2002-07-30T00:00:00.000Z,"718","16",20,10,0
2002-07-31T00:00:00.000Z,"1800","16",20,10,0
2002-08-02T00:00:00.000Z,"1000","16",20,10,1
2002-08-03T00:00:00.000Z,"822","16",20,10,0
2002-08-04T00:00:00.000Z,"750","16",20,10,0
2002-08-05T00:00:00.000Z,"648","16",20,10,0
2002-08-06T00:00:00.000Z,"644","16",20,10,0
2002-08-07T00:00:00.000Z,"677","16",20,10,0
2002-08-08T00:00:00.000Z,"683","16",20,10,0
2002-08-09T00:00:00.000Z,"659","16",20,10,0
2002-08-10T00:00:00.000Z,"574","16",20,10,0
2002-08-11T00:00:00.000Z,"581","16",20,10,0
2002-08-12T00:00:00.000Z,"623","16",20,10,0
2002-08-13T00:00:00.000Z,"630","16",12,10,0
2002-08-14T00:00:00.000Z,"519","16",12,10,0
2002-08-15T00:00:00.000Z,"508","16",12,10,0
2002-08-16T00:00:00.000Z,"507","16",12,10,0
2002-08-17T00:00:00.000Z,"506","16",12,10,0
2002-08-18T00:00:00.000Z,"501","16",12,10,0
2002-08-19T00:00:00.000Z,"529","16",12,10,0
2002-08-20T00:00:00.000Z,"581","16",12,10,0
2002-08-21T00:00:00.000Z,"1430","16",20,10,0
2002-08-22T00:00:00.000Z,"2030","16",20,10,0
2002-08-23T00:00:00.000Z,"1570","16",20,10,0
2002-08-24T00:00:00.000Z,"1220","16",20,10,0
2002-08-25T00:00:00.000Z,"1690","16",20,10,0
2002-08-28T00:00:00.000Z,"3030","16",20,10,1
2002-08-29T00:00:00.000Z,"1580","16",20,10,0
2002-08-30T00:00:00.000Z,"1290","16",20,10,0
2002-08-31T00:00:00.000Z,"1150","16",20,10,0
2002-09-01T00:00:00.000Z,"1080","16",20,10,0
2002-09-02T00:00:00.000Z,"1060","16",20,10,0
2002-09-03T00:00:00.000Z,"1050","16",20,10,0
2002-09-04T00:00:00.000Z,"9160","16",20,10,0
2002-09-05T00:00:00.000Z,"5230","16",20,10,0
2002-09-06T00:00:00.000Z,"3700","16",20,10,0
2002-09-07T00:00:00.000Z,"2330","16",20,10,0
2002-09-08T00:00:00.000Z,"1980","16",20,10,0
2002-09-09T00:00:00.000Z,"2220","16",20,10,0
2002-09-10T00:00:00.000Z,"2380","16",20,10,0
2002-09-11T00:00:00.000Z,"1760","16",20,10,0
2002-09-12T00:00:00.000Z,"1610","16",20,10,0
2002-09-13T00:00:00.000Z,"3010","16",20,10,0
2002-09-14T00:00:00.000Z,"2430","16",20,10,0
2002-09-15T00:00:00.000Z,"1720","16",20,10,0
2002-09-16T00:00:00.000Z,"1590","16",20,10,0
2002-09-17T00:00:00.000Z,"1580","16",20,10,0
2002-09-18T00:00:00.000Z,"1630","16",20,10,0
2002-09-19T00:00:00.000Z,"2610","16",20,10,0
2002-09-20T00:00:00.000Z,"2380","16",20,10,0
2002-09-21T00:00:00.000Z,"1800","16",20,10,0
2002-09-22T00:00:00.000Z,"1710","16",20,10,0
2002-09-23T00:00:00.000Z,"1650","16",20,10,0
2002-09-24T00:00:00.000Z,"1540","16",20,10,0
2002-09-25T00:00:00.000Z,"1520","16",20,10,0
2002-09-26T00:00:00.000Z,"1520","16",20,10,0
2002-09-27T00:00:00.000Z,"1440","16",20,10,0
2002-09-28T00:00:00.000Z,"1430","16",20,10,0
2002-09-29T00:00:00.000Z,"1340","16",20,10,0
2002-09-30T00:00:00.000Z,"1350","16",20,10,0
2002-10-01T00:00:00.000Z,"1210","16",20,10,0
2002-10-02T00:00:00.000Z,"1280","16",20,10,0
2002-10-03T00:00:00.000Z,"1260","16",20,10,0
2002-10-04T00:00:00.000Z,"1400","16",20,10,0
2002-10-05T00:00:00.000Z,"1920","16",20,10,0
2002-10-06T00:00:00.000Z,"1690","16",20,10,0
2002-10-07T00:00:00.000Z,"1950","16",20,10,0
2002-10-08T00:00:00.000Z,"1450","16",20,10,0
2002-10-09T00:00:00.000Z,"1430","16",20,10,0
2002-10-10T00:00:00.000Z,"6240","16",20,10,0
2002-10-11T00:00:00.000Z,"8370","16",20,10,0
2002-10-12T00:00:00.000Z,"4180","16",20,10,0
2002-10-13T00:00:00.000Z,"3020","16",20,10,0
2002-10-14T00:00:00.000Z,"2860","16",20,10,0
2002-10-15T00:00:00.000Z,"2580","16",20,10,0
2002-10-16T00:00:00.000Z,"2480","16",20,10,0
2002-10-17T00:00:00.000Z,"2200","16",20,10,0
2002-10-18T00:00:00.000Z,"2060","16",20,10,0
2002-10-19T00:00:00.000Z,"1860","16",20,10,0
2002-10-20T00:00:00.000Z,"1760","16",20,10,0
2002-10-21T00:00:00.000Z,"1810","16",20,10,0
2002-10-22T00:00:00.000Z,"2170","16",20,10,0
2002-10-23T00:00:00.000Z,"1830","16",20,10,0
2002-10-24T00:00:00.000Z,"1820","16",20,10,0
2002-10-25T00:00:00.000Z,"1700","16",20,10,0
2002-10-26T00:00:00.000Z,"1650","16",20,10,0
2002-10-27T00:00:00.000Z,"1600","16",20,10,0
2002-10-28T00:00:00.000Z,"1570","16",20,10,0
2002-10-29T00:00:00.000Z,"1530","16",20,10,0
2002-10-30T00:00:00.000Z,"1550","16",20,10,0
2002-10-31T00:00:00.000Z,"1500","16",20,10,0
2002-11-01T00:00:00.000Z,"1440","16",20,10,0
2002-11-02T00:00:00.000Z,"1390","16",20,10,0
2002-11-03T00:00:00.000Z,"1410","16",20,10,0
2002-11-04T00:00:00.000Z,"1430","16",20,10,0
2002-11-05T00:00:00.000Z,"1430","16",20,10,0
2002-11-06T00:00:00.000Z,"1350","16",20,10,0
2002-11-07T00:00:00.000Z,"1610","16",20,10,0
2002-11-08T00:00:00.000Z,"1540","16",20,10,0
2002-11-09T00:00:00.000Z,"1650","16",20,10,0
2002-11-10T00:00:00.000Z,"1500","16",20,10,0
2002-11-11T00:00:00.000Z,"1380","16",20,10,0
2002-11-12T00:00:00.000Z,"1320","16",20,10,0
2002-11-13T00:00:00.000Z,"1450","16",20,10,0
2002-11-14T00:00:00.000Z,"2410","16",20,10,0
2002-11-15T00:00:00.000Z,"5020","16",20,10,0
2002-11-16T00:00:00.000Z,"14500","16",20,10,0
2002-11-17T00:00:00.000Z,"8880","16",20,10,0
2002-11-18T00:00:00.000Z,"5820","16",20,10,0
2002-11-19T00:00:00.000Z,"4710","16",20,10,0
2002-11-20T00:00:00.000Z,"4150","16",20,10,0
2002-11-21T00:00:00.000Z,"4550","16",20,10,0
2002-11-22T00:00:00.000Z,"6690","16",20,10,0
2002-11-23T00:00:00.000Z,"5010","16",20,10,0
2002-11-24T00:00:00.000Z,"6580","16",20,10,0
2002-11-25T00:00:00.000Z,"10000","16",20,10,0
2002-11-26T00:00:00.000Z,"13500","16",20,10,0
2002-11-27T00:00:00.000Z,"10200","16",20,10,0
2002-11-28T00:00:00.000Z,"7850","16",20,10,0
2002-11-29T00:00:00.000Z,"8090","16",20,10,0
2002-11-30T00:00:00.000Z,"6690","16",20,10,0
2002-12-01T00:00:00.000Z,"5970","16",20,10,0
2002-12-02T00:00:00.000Z,"5740","16",20,10,0
2002-12-03T00:00:00.000Z,"5340","16",20,10,0
2002-12-04T00:00:00.000Z,"4850","16",20,10,0
2002-12-05T00:00:00.000Z,"4720","16",20,10,0
2002-12-06T00:00:00.000Z,"4510","16",20,10,0
2002-12-07T00:00:00.000Z,"4240","16",20,10,0
2002-12-08T00:00:00.000Z,"4020","16",20,10,0
2002-12-09T00:00:00.000Z,"3920","16",20,10,0
2002-12-10T00:00:00.000Z,"3730","16",20,10,0
2002-12-11T00:00:00.000Z,"4050","16",20,10,0
2002-12-12T00:00:00.000Z,"5170","16",20,10,0
2002-12-13T00:00:00.000Z,"4840","16",20,10,0
2002-12-14T00:00:00.000Z,"4280","16",20,10,0
2002-12-15T00:00:00.000Z,"5050","16",20,10,0
2002-12-16T00:00:00.000Z,"4920","16",20,10,0
2002-12-17T00:00:00.000Z,"4560","16",20,10,0
2002-12-18T00:00:00.000Z,"4030","16",20,10,0
2002-12-19T00:00:00.000Z,"3780","16",20,10,0
2002-12-20T00:00:00.000Z,"3620","16",20,10,0
2002-12-21T00:00:00.000Z,"3470","16",20,10,0
2002-12-22T00:00:00.000Z,"3360","16",20,10,0
2002-12-23T00:00:00.000Z,"3260","16",20,10,0
2002-12-24T00:00:00.000Z,"3260","16",20,10,0
2002-12-25T00:00:00.000Z,"3120","16",20,10,0
2002-12-26T00:00:00.000Z,"3040","16",20,10,0
2002-12-27T00:00:00.000Z,"3050","16",20,10,0
2002-12-28T00:00:00.000Z,"5340","16",20,10,0
2002-12-29T00:00:00.000Z,"3680","16",20,10,0
2002-12-30T00:00:00.000Z,"3400","16",20,10,0
2002-12-31T00:00:00.000Z,"3870","16",20,10,0
2003-01-01T00:00:00.000Z,"3480","16",20,10,0
2003-01-02T00:00:00.000Z,"3270","16",20,10,0
2003-01-03T00:00:00.000Z,"3210","16",20,10,0
2003-01-04T00:00:00.000Z,"3110","16",20,10,0
2003-01-05T00:00:00.000Z,"3030","16",20,10,0
2003-01-06T00:00:00.000Z,"4140","16",20,10,0
2003-01-07T00:00:00.000Z,"6070","16",20,10,0
2003-01-08T00:00:00.000Z,"4770","16",20,10,0
2003-01-09T00:00:00.000Z,"4920","16",20,10,0
2003-01-10T00:00:00.000Z,"4560","16",20,10,0
2003-01-11T00:00:00.000Z,"4440","16",20,10,0
2003-01-12T00:00:00.000Z,"4250","16",20,10,0
2003-01-13T00:00:00.000Z,"4060","16",20,10,0
2003-01-14T00:00:00.000Z,"3940","16",20,10,0
2003-01-15T00:00:00.000Z,"3790","16",20,10,0
2003-01-16T00:00:00.000Z,"3790","16",20,10,0
2003-01-17T00:00:00.000Z,"3750","16",20,10,0
2003-01-18T00:00:00.000Z,"3650","16",20,10,0
2003-01-19T00:00:00.000Z,"3570","16",20,10,0
2003-01-20T00:00:00.000Z,"4950","16",20,10,0
2003-01-21T00:00:00.000Z,"6600","16",20,10,0
2003-01-22T00:00:00.000Z,"6900","16",20,10,0
2003-01-23T00:00:00.000Z,"5670","16",20,10,0
2003-01-24T00:00:00.000Z,"5290","16",20,10,0
2003-01-25T00:00:00.000Z,"5080","16",20,10,0
2003-01-26T00:00:00.000Z,"5000","16",20,10,0
2003-01-27T00:00:00.000Z,"4800","16",20,10,0
2003-01-28T00:00:00.000Z,"4710","16",20,10,0
2003-01-29T00:00:00.000Z,"4490","16",20,10,0
2003-01-30T00:00:00.000Z,"4420","16",20,10,0
2003-01-31T00:00:00.000Z,"4380","16",20,10,0
2003-02-01T00:00:00.000Z,"4210","16",20,10,0
2003-02-02T00:00:00.000Z,"4110","16",20,10,0
2003-02-03T00:00:00.000Z,"4070","16",20,10,0
2003-02-04T00:00:00.000Z,"4560","16",20,10,0
2003-02-05T00:00:00.000Z,"4170","16",20,10,0
2003-02-06T00:00:00.000Z,"3880","16",20,10,0
2003-02-07T00:00:00.000Z,"3670","16",20,10,0
2003-02-08T00:00:00.000Z,"3620","16",20,10,0
2003-02-09T00:00:00.000Z,"3630","16",20,10,0
2003-02-10T00:00:00.000Z,"4160","16",20,10,0
2003-02-11T00:00:00.000Z,"3720","16",20,10,0
2003-02-12T00:00:00.000Z,"3570","16",20,10,0
2003-02-13T00:00:00.000Z,"3490","16",20,10,0
2003-02-14T00:00:00.000Z,"3330","16",20,10,0
2003-02-15T00:00:00.000Z,"3210","16",20,10,0
2003-02-16T00:00:00.000Z,"3170","16",20,10,0
2003-02-17T00:00:00.000Z,"3250","16",20,10,0
2003-02-18T00:00:00.000Z,"3170","16",20,10,0
2003-02-19T00:00:00.000Z,"3100","16",20,10,0
2003-02-20T00:00:00.000Z,"3070","16",20,10,0
2003-02-21T00:00:00.000Z,"3000","16",20,10,0
2003-02-22T00:00:00.000Z,"2860","16",20,10,0
2003-02-23T00:00:00.000Z,"2800","16",20,10,0
2003-02-24T00:00:00.000Z,"2760","16",20,10,0
2003-02-25T00:00:00.000Z,"2650","16",20,10,0
2003-02-26T00:00:00.000Z,"2690","16",20,10,0
2003-02-27T00:00:00.000Z,"2880","16",20,10,0
2003-02-28T00:00:00.000Z,"3140","16",20,10,0
2003-03-01T00:00:00.000Z,"2810","16",20,10,0
2003-03-02T00:00:00.000Z,"2850","16",20,10,0
2003-03-03T00:00:00.000Z,"2800","16",20,10,0
2003-03-04T00:00:00.000Z,"2740","16",20,10,0
2003-03-05T00:00:00.000Z,"2690","16",20,10,0
2003-03-06T00:00:00.000Z,"2550","16",20,10,0
2003-03-07T00:00:00.000Z,"2580","16",20,10,0
2003-03-08T00:00:00.000Z,"2430","16",20,10,0
2003-03-09T00:00:00.000Z,"2380","16",20,10,0
2003-03-10T00:00:00.000Z,"2390","16",20,10,0
2003-03-11T00:00:00.000Z,"2400","16",20,10,0
2003-03-12T00:00:00.000Z,"2370","16",20,10,0
2003-03-13T00:00:00.000Z,"2370","16",20,10,0
2003-03-14T00:00:00.000Z,"2340","16",20,10,0
2003-03-15T00:00:00.000Z,"2280","16",20,10,0
2003-03-16T00:00:00.000Z,"2230","16",20,10,0
2003-03-17T00:00:00.000Z,"2240","16",20,10,0
2003-03-18T00:00:00.000Z,"2240","16",20,10,0
2003-03-19T00:00:00.000Z,"2230","16",20,10,0
2003-03-20T00:00:00.000Z,"2190","16",20,10,0
2003-03-21T00:00:00.000Z,"2100","16",20,10,0
2003-03-22T00:00:00.000Z,"2050","16",20,10,0
2003-03-23T00:00:00.000Z,"2000","16",20,10,0
2003-03-24T00:00:00.000Z,"2020","16",20,10,0
2003-03-25T00:00:00.000Z,"2030","16",20,10,0
2003-03-26T00:00:00.000Z,"2040","16",20,10,0
2003-03-27T00:00:00.000Z,"2070","16",20,10,0
2003-03-28T00:00:00.000Z,"2060","16",20,10,0
2003-03-29T00:00:00.000Z,"2020","16",20,10,0
2003-03-30T00:00:00.000Z,"1960","16",20,10,0
2003-03-31T00:00:00.000Z,"1930","16",20,10,0
2003-04-01T00:00:00.000Z,"1930","16",20,10,0
2003-04-02T00:00:00.000Z,"1910","16",20,10,0
2003-04-03T00:00:00.000Z,"1910","16",20,10,0
2003-04-04T00:00:00.000Z,"1910","16",20,10,0
2003-04-05T00:00:00.000Z,"1920","16",20,10,0
2003-04-06T00:00:00.000Z,"1920","16",20,10,0
2003-04-07T00:00:00.000Z,"1840","16",20,10,0
2003-04-08T00:00:00.000Z,"1880","16",20,10,0
2003-04-09T00:00:00.000Z,"2120","16",20,10,0
2003-04-10T00:00:00.000Z,"4540","16",20,10,0
2003-04-11T00:00:00.000Z,"3130","16",20,10,0
2003-04-12T00:00:00.000Z,"5520","16",20,10,0
2003-04-13T00:00:00.000Z,"3120","16",20,10,0
2003-04-14T00:00:00.000Z,"2690","16",20,10,0
2003-04-15T00:00:00.000Z,"2480","16",20,10,0
2003-04-16T00:00:00.000Z,"2370","16",20,10,0
2003-04-17T00:00:00.000Z,"2220","16",20,10,0
2003-04-18T00:00:00.000Z,"2130","16",20,10,0
2003-04-19T00:00:00.000Z,"2070","16",20,10,0
2003-04-20T00:00:00.000Z,"3930","16",20,10,0
2003-04-21T00:00:00.000Z,"4260","16",20,10,0
2003-04-22T00:00:00.000Z,"3210","16",20,10,0
2003-04-23T00:00:00.000Z,"2900","16",20,10,0
2003-04-24T00:00:00.000Z,"2730","16",20,10,0
2003-04-25T00:00:00.000Z,"2620","16",20,10,0
2003-04-26T00:00:00.000Z,"2530","16",20,10,0
2003-04-27T00:00:00.000Z,"3230","16",20,10,0
2003-04-28T00:00:00.000Z,"2640","16",20,10,0
2003-04-29T00:00:00.000Z,"2580","16",20,10,0
2003-04-30T00:00:00.000Z,"2490","16",20,10,0
2003-05-01T00:00:00.000Z,"2320","16",20,10,0
2003-05-02T00:00:00.000Z,"2360","16",20,10,0
2003-05-03T00:00:00.000Z,"2330","16",20,10,0
2003-05-04T00:00:00.000Z,"2210","16",20,10,0
2003-05-05T00:00:00.000Z,"2200","16",20,10,0
2003-05-06T00:00:00.000Z,"2160","16",20,10,0
2003-05-07T00:00:00.000Z,"2040","16",20,10,0
2003-05-08T00:00:00.000Z,"1930","16",20,10,0
2003-05-09T00:00:00.000Z,"1890","16",20,10,0
2003-05-10T00:00:00.000Z,"1830","16",20,10,0
2003-05-11T00:00:00.000Z,"1870","16",20,10,0
2003-05-12T00:00:00.000Z,"1870","16",20,10,0
2003-05-13T00:00:00.000Z,"1860","16",20,10,0
2003-05-14T00:00:00.000Z,"1840","16",20,10,0
2003-05-15T00:00:00.000Z,"1740","16",20,10,0
2003-05-16T00:00:00.000Z,"1690","16",20,10,0
2003-05-17T00:00:00.000Z,"1710","16",20,10,0
2003-05-18T00:00:00.000Z,"1760","16",20,10,0
2003-05-19T00:00:00.000Z,"1690","16",20,10,0
2003-05-20T00:00:00.000Z,"2020","16",20,10,0
2003-05-21T00:00:00.000Z,"1740","16",20,10,0
2003-05-22T00:00:00.000Z,"1780","16",20,10,0
2003-05-23T00:00:00.000Z,"1710","16",20,10,0
2003-05-24T00:00:00.000Z,"1690","16",20,10,0
2003-05-25T00:00:00.000Z,"1570","16",20,10,0
2003-05-26T00:00:00.000Z,"1940","16",20,10,0
2003-05-27T00:00:00.000Z,"1910","16",20,10,0
2003-05-28T00:00:00.000Z,"1860","16",20,10,0
2003-05-29T00:00:00.000Z,"1690","16",20,10,0
2003-05-30T00:00:00.000Z,"1650","16",20,10,0
2003-05-31T00:00:00.000Z,"1560","16",20,10,0
2003-06-01T00:00:00.000Z,"1490","16",20,10,0
2003-06-02T00:00:00.000Z,"1470","16",20,10,0
2003-06-03T00:00:00.000Z,"1520","16",20,10,0
2003-06-04T00:00:00.000Z,"1500","16",20,10,0
2003-06-05T00:00:00.000Z,"1460","16",20,10,0
2003-06-06T00:00:00.000Z,"1500","16",20,10,0
2003-06-07T00:00:00.000Z,"1480","16",20,10,0
2003-06-08T00:00:00.000Z,"1360","16",20,10,0
2003-06-09T00:00:00.000Z,"1370","16",20,10,0
2003-06-10T00:00:00.000Z,"1350","16",20,10,0
2003-06-11T00:00:00.000Z,"1330","16",20,10,0
2003-06-12T00:00:00.000Z,"1230","16",20,10,0
2003-06-13T00:00:00.000Z,"1220","16",20,10,0
2003-06-14T00:00:00.000Z,"1240","16",20,10,0
2003-06-15T00:00:00.000Z,"1140","16",20,10,0
2003-06-16T00:00:00.000Z,"1130","16",20,10,0
2003-06-17T00:00:00.000Z,"1130","16",20,10,0
2003-06-18T00:00:00.000Z,"1030","16",20,10,0
2003-06-19T00:00:00.000Z,"1040","16",20,10,0
2003-06-20T00:00:00.000Z,"1040","16",20,10,0
2003-06-21T00:00:00.000Z,"964","16",20,10,0
2003-06-22T00:00:00.000Z,"925","16",20,10,0
2003-06-23T00:00:00.000Z,"889","16",20,10,0
2003-06-24T00:00:00.000Z,"819","16",20,10,0
2003-06-25T00:00:00.000Z,"874","16",20,10,0
2003-06-26T00:00:00.000Z,"907","16",20,10,0
2003-06-27T00:00:00.000Z,"945","16",20,10,0
2003-06-28T00:00:00.000Z,"882","16",20,10,0
2003-06-29T00:00:00.000Z,"820","16",20,10,0
2003-06-30T00:00:00.000Z,"814","16",20,10,0
2003-07-01T00:00:00.000Z,"812","16",20,10,0
2003-07-02T00:00:00.000Z,"805","16",20,10,0
2003-07-03T00:00:00.000Z,"781","16",20,10,0
2003-07-04T00:00:00.000Z,"811","16",20,10,0
2003-07-05T00:00:00.000Z,"818","16",20,10,0
2003-07-06T00:00:00.000Z,"842","16",20,10,0
2003-07-07T00:00:00.000Z,"798","16",20,10,0
2003-07-08T00:00:00.000Z,"745","16",20,10,0
2003-07-09T00:00:00.000Z,"719","16",20,10,0
2003-07-10T00:00:00.000Z,"749","16",20,10,0
2003-07-11T00:00:00.000Z,"745","16",20,10,0
2003-07-12T00:00:00.000Z,"735","16",20,10,0
2003-07-13T00:00:00.000Z,"731","16",20,10,0
2003-07-14T00:00:00.000Z,"716","16",20,10,0
2003-07-15T00:00:00.000Z,"729","16",20,10,0
2003-07-16T00:00:00.000Z,"715","16",20,10,0
2003-07-17T00:00:00.000Z,"691","16",20,10,0
2003-07-18T00:00:00.000Z,"700","16",20,10,0
2003-07-19T00:00:00.000Z,"701","16",20,10,0
2003-07-20T00:00:00.000Z,"659","16",20,10,0
2003-07-21T00:00:00.000Z,"684","16",20,10,0
2003-07-22T00:00:00.000Z,"683","16",20,10,0
2003-07-23T00:00:00.000Z,"717","16",20,10,0
2003-07-24T00:00:00.000Z,"670","16",20,10,0
2003-07-25T00:00:00.000Z,"674","16",20,10,0
2003-07-26T00:00:00.000Z,"651","16",20,10,0
2003-07-27T00:00:00.000Z,"690","16",20,10,0
2003-07-28T00:00:00.000Z,"700","16",20,10,0
2003-07-29T00:00:00.000Z,"693","16",20,10,0
2003-07-30T00:00:00.000Z,"685","16",20,10,0
2003-07-31T00:00:00.000Z,"678","16",20,10,0
2003-08-01T00:00:00.000Z,"671","16",20,10,0
2003-08-02T00:00:00.000Z,"758","16",20,10,0
2003-08-03T00:00:00.000Z,"821","16",20,10,0
2003-08-04T00:00:00.000Z,"687","16",20,10,0
2003-08-05T00:00:00.000Z,"707","16",20,10,0
2003-08-06T00:00:00.000Z,"717","16",20,10,0
2003-08-07T00:00:00.000Z,"723","16",20,10,0
2003-08-08T00:00:00.000Z,"749","16",20,10,0
2003-08-09T00:00:00.000Z,"798","16",20,10,0
2003-08-10T00:00:00.000Z,"737","16",20,10,0
2003-08-11T00:00:00.000Z,"822","16",20,10,0
2003-08-12T00:00:00.000Z,"773","16",20,10,0
2003-08-13T00:00:00.000Z,"779","16",20,10,0
2003-08-14T00:00:00.000Z,"769","16",20,10,0
2003-08-15T00:00:00.000Z,"885","16",20,10,0
2003-08-16T00:00:00.000Z,"798","16",20,10,0
2003-08-17T00:00:00.000Z,"809","16",20,10,0
2003-08-18T00:00:00.000Z,"877","16",20,10,0
2003-08-19T00:00:00.000Z,"825","16",20,10,0
2003-08-20T00:00:00.000Z,"782","16",20,10,0
2003-08-21T00:00:00.000Z,"766","16",20,10,0
2003-08-22T00:00:00.000Z,"743","16",20,10,0
2003-08-23T00:00:00.000Z,"750","16",20,10,0
2003-08-24T00:00:00.000Z,"764","16",20,10,0
2003-08-25T00:00:00.000Z,"839","16",20,10,0
2003-08-26T00:00:00.000Z,"796","16",20,10,0
2003-08-27T00:00:00.000Z,"882","16",20,10,0
2003-08-28T00:00:00.000Z,"1050","16",20,10,0
2003-08-29T00:00:00.000Z,"1050","16",20,10,0
2003-08-30T00:00:00.000Z,"758","16",20,10,0
2003-08-31T00:00:00.000Z,"620","16",20,10,0
2003-09-01T00:00:00.000Z,"697","16",20,10,0
2003-09-02T00:00:00.000Z,"639","16",20,10,0
2003-09-03T00:00:00.000Z,"755","16",20,10,0
2003-09-04T00:00:00.000Z,"858","16",20,10,0
2003-09-05T00:00:00.000Z,"1480","16",20,10,0
2003-09-06T00:00:00.000Z,"2080","16",20,10,0
2003-09-07T00:00:00.000Z,"1210","16",20,10,0
2003-09-08T00:00:00.000Z,"2910","16",20,10,0
2003-09-09T00:00:00.000Z,"1340","16",20,10,0
2003-09-10T00:00:00.000Z,"1200","16",20,10,0
2003-09-11T00:00:00.000Z,"1130","16",20,10,0
2003-09-12T00:00:00.000Z,"1070","16",20,10,0
2003-09-13T00:00:00.000Z,"1080","16",20,10,0
2003-09-14T00:00:00.000Z,"1110","16",20,10,0
2003-09-15T00:00:00.000Z,"1100","16",20,10,0
2003-09-16T00:00:00.000Z,"1060","16",20,10,0
2003-09-17T00:00:00.000Z,"958","16",20,10,0
2003-09-18T00:00:00.000Z,"895","16",20,10,0
2003-09-19T00:00:00.000Z,"877","16",20,10,0
2003-09-20T00:00:00.000Z,"833","16",20,10,0
2003-09-21T00:00:00.000Z,"775","16",20,10,0
2003-09-22T00:00:00.000Z,"828","16",20,10,0
2003-09-23T00:00:00.000Z,"2420","16",20,10,0
2003-09-24T00:00:00.000Z,"1140","16",20,10,0
2003-09-25T00:00:00.000Z,"1070","16",20,10,0
2003-09-26T00:00:00.000Z,"945","16",20,10,0
2003-09-27T00:00:00.000Z,"965","16",20,10,0
2003-09-28T00:00:00.000Z,"3090","16",20,10,0
2003-09-29T00:00:00.000Z,"2180","16",20,10,0
2003-09-30T00:00:00.000Z,"1450","16",20,10,0
2003-10-01T00:00:00.000Z,"1360","16",20,10,0
2003-10-02T00:00:00.000Z,"1280","16",20,10,0
2003-10-03T00:00:00.000Z,"1170","16",20,10,0
2003-10-04T00:00:00.000Z,"1110","16",20,10,0
2003-10-05T00:00:00.000Z,"1040","16",20,10,0
2003-10-06T00:00:00.000Z,"1060","16",20,10,0
2003-10-07T00:00:00.000Z,"1060","16",20,10,0
2003-10-08T00:00:00.000Z,"1080","16",20,10,0
2003-10-09T00:00:00.000Z,"1180","16",20,10,0
2003-10-10T00:00:00.000Z,"1320","16",20,10,0
2003-10-11T00:00:00.000Z,"1150","16",20,10,0
2003-10-12T00:00:00.000Z,"1090","16",20,10,0
2003-10-13T00:00:00.000Z,"1310","16",20,10,0
2003-10-14T00:00:00.000Z,"1120","16",20,10,0
2003-10-15T00:00:00.000Z,"974","16",20,10,0
2003-10-16T00:00:00.000Z,"1360","16",20,10,0
2003-10-17T00:00:00.000Z,"1460","16",20,10,0
2003-10-18T00:00:00.000Z,"1020","16",20,10,0
2003-10-19T00:00:00.000Z,"1020","16",20,10,0
2003-10-20T00:00:00.000Z,"2990","16",20,10,0
2003-10-21T00:00:00.000Z,"1550","16",20,10,0
2003-10-22T00:00:00.000Z,"1280","16",20,10,0
2003-10-23T00:00:00.000Z,"2670","16",20,10,0
2003-10-24T00:00:00.000Z,"1490","16",20,10,0
2003-10-25T00:00:00.000Z,"1310","16",20,10,0
2003-10-26T00:00:00.000Z,"1250","16",20,10,0
2003-10-27T00:00:00.000Z,"1930","16",20,10,0
2003-10-28T00:00:00.000Z,"1330","16",20,10,0
2003-10-29T00:00:00.000Z,"2120","16",20,10,0
2003-10-30T00:00:00.000Z,"1930","16",20,10,0
2003-10-31T00:00:00.000Z,"2630","16",20,10,0
2003-11-01T00:00:00.000Z,"7910","16",20,10,0
2003-11-02T00:00:00.000Z,"2870","16",20,10,0
2003-11-03T00:00:00.000Z,"2280","16",20,10,0
2003-11-04T00:00:00.000Z,"1960","16",20,10,0
2003-11-05T00:00:00.000Z,"1860","16",20,10,0
2003-11-06T00:00:00.000Z,"1760","16",20,10,0
2003-11-07T00:00:00.000Z,"1710","16",20,10,0
2003-11-08T00:00:00.000Z,"4070","16",20,10,0
2003-11-09T00:00:00.000Z,"3010","16",20,10,0
2003-11-10T00:00:00.000Z,"2280","16",20,10,0
2003-11-11T00:00:00.000Z,"2050","16",20,10,0
2003-11-12T00:00:00.000Z,"1920","16",20,10,0
2003-11-13T00:00:00.000Z,"1980","16",20,10,0
2003-11-14T00:00:00.000Z,"1870","16",20,10,0
2003-11-15T00:00:00.000Z,"1790","16",20,10,0
2003-11-16T00:00:00.000Z,"1840","16",20,10,0
2003-11-17T00:00:00.000Z,"2590","16",20,10,0
2003-11-18T00:00:00.000Z,"2020","16",20,10,0
2003-11-19T00:00:00.000Z,"1900","16",20,10,0
2003-11-20T00:00:00.000Z,"1890","16",20,10,0
2003-11-21T00:00:00.000Z,"1780","16",20,10,0
